fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Mole fraction,doc_label,mole_fractions_rounded,"mole_fraction_1,2-ethanediol",mole_fraction_water,composition_temp_id,property_1_value,property_1_uncertainty,Mass ratio of solute to solvent,"mole_fraction_1,8-diaza-7-bicyclo[5.4.0]undecene",Pressure,mole_fraction_urea,mole_fraction_choline chloride,density_value,density_uncertainty,Solvent: Amount ratio of component to other component of binary solvent,mole_fraction_methanol,mole_fraction_glycerol,kinematicViscosity_value,kinematicViscosity_uncertainty,mole_fraction_carbon dioxide,viscosity_value,viscosity_uncertainty,Mass fraction,mole_fraction_propan-1-ol,mole_fraction_propanedioic acid,specificVolume_value,specificVolume_uncertainty,mole_fraction_ethanol,property_2_value,property_2_uncertainty,property_3_value,property_3_uncertainty,speedOfSound_value,speedOfSound_uncertainty
"['choline chloride', 'propanedioic acid', 'water']",density,1123.5,0.7,313.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",734aea11-5871-49d1-b21f-ddc1b3d6c253,10.1016/j.jct.2013.08.029,0.5,313.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 313.15, '734aea11-5871-49d1-b21f-ddc1b3d6c253')",,,,,101.0,,0.333,1123.5,0.7,,,,,,,,,0.3,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1142.9,0.7,313.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",8f189d4c-f788-4487-9aa2-3c4a95cb10f6,10.1016/j.jct.2013.08.029,0.5,313.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 313.15, '8f189d4c-f788-4487-9aa2-3c4a95cb10f6')",,,,,101.0,,0.333,1142.9,0.7,,,,,,,,,0.2,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1184.7,0.6,313.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",cd2848b3-98b4-4c86-a0ff-e4b9682761c8,10.1016/j.jct.2013.08.029,0.5,313.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 313.15, 'cd2848b3-98b4-4c86-a0ff-e4b9682761c8')",,,,,101.0,,0.333,1184.7,0.6,,,,,,,,,0.0,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1082.0,0.6,318.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",c79435c1-1455-4292-b002-4fb753fefefa,10.1016/j.jct.2013.08.029,0.5,318.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 318.15, 'c79435c1-1455-4292-b002-4fb753fefefa')",,,,,101.0,,0.333,1082.0,0.6,,,,,,,,,0.5,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1101.7,0.7,318.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",13346ff1-4273-4389-9a92-442a1e04a777,10.1016/j.jct.2013.08.029,0.5,318.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 318.15, '13346ff1-4273-4389-9a92-442a1e04a777')",,,,,101.0,,0.333,1101.7,0.7,,,,,,,,,0.401,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1120.9,0.7,318.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",656d25c6-bcc1-4ac6-8c3c-ec57ad9fab07,10.1016/j.jct.2013.08.029,0.5,318.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 318.15, '656d25c6-bcc1-4ac6-8c3c-ec57ad9fab07')",,,,,101.0,,0.333,1120.9,0.7,,,,,,,,,0.3,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1140.3,0.7,318.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",346868b2-e5fb-4d1d-9fd5-8746e9d58480,10.1016/j.jct.2013.08.029,0.5,318.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 318.15, '346868b2-e5fb-4d1d-9fd5-8746e9d58480')",,,,,101.0,,0.333,1140.3,0.7,,,,,,,,,0.2,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1182.1,0.6,318.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",caf07efe-ff2e-49cd-a07a-0c902904b3b9,10.1016/j.jct.2013.08.029,0.5,318.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 318.15, 'caf07efe-ff2e-49cd-a07a-0c902904b3b9')",,,,,101.0,,0.333,1182.1,0.6,,,,,,,,,0.0,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1079.8,0.6,323.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",cc72b8b0-24cf-4f85-9c46-d26be6bf3636,10.1016/j.jct.2013.08.029,0.5,323.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 323.15, 'cc72b8b0-24cf-4f85-9c46-d26be6bf3636')",,,,,101.0,,0.333,1079.8,0.6,,,,,,,,,0.5,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1099.0,0.7,323.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",45cb8ff5-679a-4c7a-8119-c57896bc4412,10.1016/j.jct.2013.08.029,0.5,323.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 323.15, '45cb8ff5-679a-4c7a-8119-c57896bc4412')",,,,,101.0,,0.333,1099.0,0.7,,,,,,,,,0.401,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1118.3,0.7,323.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",7c44de79-6558-4f57-be3b-2dfe08cd3316,10.1016/j.jct.2013.08.029,0.5,323.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 323.15, '7c44de79-6558-4f57-be3b-2dfe08cd3316')",,,,,101.0,,0.333,1118.3,0.7,,,,,,,,,0.3,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1137.8,0.7,323.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",28e265dc-cd62-4b04-a603-2084b498d751,10.1016/j.jct.2013.08.029,0.5,323.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 323.15, '28e265dc-cd62-4b04-a603-2084b498d751')",,,,,101.0,,0.333,1137.8,0.7,,,,,,,,,0.2,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid', 'water']",density,1179.7,0.6,323.15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",413da637-cf03-46fd-955c-165e23dd8c6b,10.1016/j.jct.2013.08.029,0.5,323.15,0.5,Document_1,"(0.333, 0.333, 0.333)",,0.333,"(('choline chloride', 'propanedioic acid', 'water'), 323.15, '413da637-cf03-46fd-955c-165e23dd8c6b')",,,,,101.0,,0.333,1179.7,0.6,,,,,,,,,0.0,,0.333,,,,,,,,,
"['choline chloride', 'propanedioic acid']",density,1189.9,0.6,303.15,"[0.5, 0.5]",5f454c90-bc84-4f42-90f8-b07d5af95f80,10.1016/j.jct.2013.08.029,0.5,303.15,,Document_1,"(0.5, 0.5)",,,"(('choline chloride', 'propanedioic acid'), 303.15, '5f454c90-bc84-4f42-90f8-b07d5af95f80')",,,,,101.0,,0.5,1189.9,0.6,,,,,,,,,,,0.5,,,,,,,,,
"['choline chloride', 'propanedioic acid']",density,1187.3,0.6,308.15,"[0.5, 0.5]",f48617e3-572a-4418-ba26-3aeb4157188b,10.1016/j.jct.2013.08.029,0.5,308.15,,Document_1,"(0.5, 0.5)",,,"(('choline chloride', 'propanedioic acid'), 308.15, 'f48617e3-572a-4418-ba26-3aeb4157188b')",,,,,101.0,,0.5,1187.3,0.6,,,,,,,,,,,0.5,,,,,,,,,
"['choline chloride', 'propanedioic acid']",density,1184.7,0.6,313.15,"[0.5, 0.5]",cd86f993-66c4-45bb-ae30-8a1ba0350731,10.1016/j.jct.2013.08.029,0.5,313.15,,Document_1,"(0.5, 0.5)",,,"(('choline chloride', 'propanedioic acid'), 313.15, 'cd86f993-66c4-45bb-ae30-8a1ba0350731')",,,,,101.0,,0.5,1184.7,0.6,,,,,,,,,,,0.5,,,,,,,,,
"['choline chloride', 'propanedioic acid']",density,1182.1,0.6,318.15,"[0.5, 0.5]",8269e02a-ea4d-44bd-922e-fcbcc9d57528,10.1016/j.jct.2013.08.029,0.5,318.15,,Document_1,"(0.5, 0.5)",,,"(('choline chloride', 'propanedioic acid'), 318.15, '8269e02a-ea4d-44bd-922e-fcbcc9d57528')",,,,,101.0,,0.5,1182.1,0.6,,,,,,,,,,,0.5,,,,,,,,,
"['choline chloride', 'propanedioic acid']",density,1179.7,0.6,323.15,"[0.5, 0.5]",7f4df681-13cc-4f86-a54c-424ecae34d8a,10.1016/j.jct.2013.08.029,0.5,323.15,,Document_1,"(0.5, 0.5)",,,"(('choline chloride', 'propanedioic acid'), 323.15, '7f4df681-13cc-4f86-a54c-424ecae34d8a')",,,,,101.0,,0.5,1179.7,0.6,,,,,,,,,,,0.5,,,,,,,,,
"['choline chloride', 'urea']",density,1210.4,15.9,298.15,"[0.333, 0.667]",54e3c822-0789-4b7f-867c-c3b04fedfdd5,10.1016/j.jct.2019.01.018,0.667,298.15,,Document_1,"(0.333, 0.667)",,,"(('choline chloride', 'urea'), 298.15, '54e3c822-0789-4b7f-867c-c3b04fedfdd5')",,,,,101.1,0.667,0.333,1210.4,15.9,,,,,,,,,,,,,,,,,,,,
"['choline chloride', 'urea']",viscosity,1.34832,0.31563,298.15,"[0.333, 0.667]",967b4fd7-e6d5-494a-861f-9a8d13f78e79,10.1016/j.jct.2019.01.018,0.667,298.15,,Document_1,"(0.333, 0.667)",,,"(('choline chloride', 'urea'), 298.15, '967b4fd7-e6d5-494a-861f-9a8d13f78e79')",,,,,101.1,0.667,0.333,,,,,,,,,1.34832,0.31563,,,,,,,,,,,,
"['choline chloride', 'glycerol']",density,1191.3,15.7,298.15,"[0.333, 0.667]",3684e9ca-95f6-4135-a66a-398535e91821,10.1016/j.jct.2019.01.018,0.667,298.15,,Document_1,"(0.333, 0.667)",,,"(('choline chloride', 'glycerol'), 298.15, '3684e9ca-95f6-4135-a66a-398535e91821')",,,,,101.1,0.667,0.333,1191.3,15.7,2.0,,,,,,,,,,,,,,,,,,,
"['choline chloride', 'glycerol']",viscosity,0.31714,0.06907,298.15,"[0.333, 0.667]",b03c0630-5827-4a5e-b878-4ee5b9ade7b4,10.1016/j.jct.2019.01.018,0.667,298.15,,Document_1,"(0.333, 0.667)",,,"(('choline chloride', 'glycerol'), 298.15, 'b03c0630-5827-4a5e-b878-4ee5b9ade7b4')",,,,,101.1,0.667,0.333,,,2.0,,,,,,0.31714,0.06907,,,,,,,,,,,,
"['choline chloride', '1,2-ethanediol']",density,1120.4,14.7,298.15,"[0.333, 0.667]",b91ee4a5-597d-417b-9712-9652ca1e675e,10.1016/j.jct.2019.01.018,0.667,298.15,,Document_1,"(0.333, 0.667)",,,"(('1,2-ethanediol', 'choline chloride'), 298.15, 'b91ee4a5-597d-417b-9712-9652ca1e675e')",,,,,101.1,0.667,0.333,1120.4,14.7,,,,,,,,,,,,,,,,,,,,
"['choline chloride', '1,2-ethanediol']",viscosity,0.039452,0.008291,298.15,"[0.333, 0.667]",1a2af374-c110-4287-b8bd-57638998658e,10.1016/j.jct.2019.01.018,0.667,298.15,,Document_1,"(0.333, 0.667)",,,"(('1,2-ethanediol', 'choline chloride'), 298.15, '1a2af374-c110-4287-b8bd-57638998658e')",,,,,101.1,0.667,0.333,,,,,,,,,0.039452,0.008291,,,,,,,,,,,,
"['choline chloride', 'citric acid', 'water']",density,1197.8,15.6,298.15,"[0.0769, 0.0769, 0.8462000000000001]",7219c5fa-22a7-4ff5-b7a5-37a7369a705c,10.1016/j.jct.2019.01.018,0.8462000000000001,298.15,,Document_1,"(0.077, 0.077, 0.846)",,,"(('choline chloride', 'citric acid', 'water'), 298.15, '7219c5fa-22a7-4ff5-b7a5-37a7369a705c')",,,,,101.1,0.077,0.077,1197.8,15.6,,,,,,,,,,,,,,,,,,,,
"['choline chloride', 'citric acid', 'water']",viscosity,0.013211,0.002776,298.15,"[0.0769, 0.0769, 0.8462000000000001]",a2f6a262-24a5-4fa6-9ab3-0a137668e612,10.1016/j.jct.2019.01.018,0.8462000000000001,298.15,,Document_1,"(0.077, 0.077, 0.846)",,,"(('choline chloride', 'citric acid', 'water'), 298.15, 'a2f6a262-24a5-4fa6-9ab3-0a137668e612')",,,,,101.1,0.077,0.077,,,,,,,,,0.013211,0.002776,,,,,,,,,,,,
['glycerol'],density,1270.87,0.22,278.15,[1.0],163516cd-9ff9-4b77-be3f-937f2482011f,10.1016/j.tca.2013.07.012,1.0,278.15,,Document_1,"(1.0,)",,,"(('glycerol',), 278.15, '163516cd-9ff9-4b77-be3f-937f2482011f')",,,,,101.0,,,1270.87,0.22,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1264.4,0.22,288.15,[1.0],77d2bb8b-64e6-46dd-abce-20571a5b152b,10.1016/j.tca.2013.07.012,1.0,288.15,,Document_1,"(1.0,)",,,"(('glycerol',), 288.15, '77d2bb8b-64e6-46dd-abce-20571a5b152b')",,,,,101.0,,,1264.4,0.22,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1260.99,0.22,293.15,[1.0],dbdfdf28-e16b-4b78-8312-d9ce9b1f496e,10.1016/j.tca.2013.07.012,1.0,293.15,,Document_1,"(1.0,)",,,"(('glycerol',), 293.15, 'dbdfdf28-e16b-4b78-8312-d9ce9b1f496e')",,,,,101.0,,,1260.99,0.22,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1257.91,0.22,298.15,[1.0],704abfee-1aff-43bc-a322-9ca733fee20a,10.1016/j.tca.2013.07.012,1.0,298.15,,Document_1,"(1.0,)",,,"(('glycerol',), 298.15, '704abfee-1aff-43bc-a322-9ca733fee20a')",,,,,101.0,,,1257.91,0.22,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1251.66,0.22,308.15,[1.0],a7819e0c-9604-4bad-b8e8-481ad54e87cc,10.1016/j.tca.2013.07.012,1.0,308.15,,Document_1,"(1.0,)",,,"(('glycerol',), 308.15, 'a7819e0c-9604-4bad-b8e8-481ad54e87cc')",,,,,101.0,,,1251.66,0.22,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1242.11,0.21,323.15,[1.0],6266b29a-49d8-4913-a787-eb5f0d9d8a91,10.1016/j.tca.2013.07.012,1.0,323.15,,Document_1,"(1.0,)",,,"(('glycerol',), 323.15, '6266b29a-49d8-4913-a787-eb5f0d9d8a91')",,,,,101.0,,,1242.11,0.21,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1235.71,0.21,333.15,[1.0],d3d6a309-6b49-4d44-9468-a1efa0d9ad18,10.1016/j.tca.2013.07.012,1.0,333.15,,Document_1,"(1.0,)",,,"(('glycerol',), 333.15, 'd3d6a309-6b49-4d44-9468-a1efa0d9ad18')",,,,,101.0,,,1235.71,0.21,,,1.0,,,,,,,,,,,,,,,,,
['glycerol'],density,1225.79,0.21,348.15,[1.0],e528a84f-bbf6-43ad-8a93-d3e17c21b729,10.1016/j.tca.2013.07.012,1.0,348.15,,Document_1,"(1.0,)",,,"(('glycerol',), 348.15, 'e528a84f-bbf6-43ad-8a93-d3e17c21b729')",,,,,101.0,,,1225.79,0.21,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.9,0.1,274.15,[1.0],13dfab1b-a392-44fd-ae04-d69d92f01b68,10.1016/j.tca.2013.07.012,1.0,274.15,,Document_1,"(1.0,)",,,"(('water',), 274.15, '13dfab1b-a392-44fd-ae04-d69d92f01b68')",,,,,101.0,,,999.9,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.94,0.1,275.15,[1.0],9534c7f5-538a-4bcc-9430-fde4b003ba23,10.1016/j.tca.2013.07.012,1.0,275.15,,Document_1,"(1.0,)",,,"(('water',), 275.15, '9534c7f5-538a-4bcc-9430-fde4b003ba23')",,,,,101.0,,,999.94,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.96,0.1,276.15,[1.0],75c4040a-58b1-44a9-b768-2a467789c8a4,10.1016/j.tca.2013.07.012,1.0,276.15,,Document_1,"(1.0,)",,,"(('water',), 276.15, '75c4040a-58b1-44a9-b768-2a467789c8a4')",,,,,101.0,,,999.96,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.97,0.12,277.15,[1.0],12ba02dd-782c-471a-9e27-e6cfc01418f5,10.1016/j.tca.2013.07.012,1.0,277.15,,Document_1,"(1.0,)",,,"(('water',), 277.15, '12ba02dd-782c-471a-9e27-e6cfc01418f5')",,,,,101.0,,,999.97,0.12,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.96,0.1,278.15,[1.0],05d338f0-eb48-4ddd-bb21-b98495632a9a,10.1016/j.tca.2013.07.012,1.0,278.15,,Document_1,"(1.0,)",,,"(('water',), 278.15, '05d338f0-eb48-4ddd-bb21-b98495632a9a')",,,,,101.0,,,999.96,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.94,0.1,279.15,[1.0],4d7cf7b2-f5da-435e-8a38-74aacbb8c185,10.1016/j.tca.2013.07.012,1.0,279.15,,Document_1,"(1.0,)",,,"(('water',), 279.15, '4d7cf7b2-f5da-435e-8a38-74aacbb8c185')",,,,,101.0,,,999.94,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.9,0.1,280.15,[1.0],e7b86b5f-b81a-4e31-84df-d602e3071257,10.1016/j.tca.2013.07.012,1.0,280.15,,Document_1,"(1.0,)",,,"(('water',), 280.15, 'e7b86b5f-b81a-4e31-84df-d602e3071257')",,,,,101.0,,,999.9,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.85,0.1,281.15,[1.0],45faea3d-6aad-493e-8375-a5e1b2939e2b,10.1016/j.tca.2013.07.012,1.0,281.15,,Document_1,"(1.0,)",,,"(('water',), 281.15, '45faea3d-6aad-493e-8375-a5e1b2939e2b')",,,,,101.0,,,999.85,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.78,0.1,282.15,[1.0],32e097f0-a5b3-497e-9e84-8efcf4dfb8e7,10.1016/j.tca.2013.07.012,1.0,282.15,,Document_1,"(1.0,)",,,"(('water',), 282.15, '32e097f0-a5b3-497e-9e84-8efcf4dfb8e7')",,,,,101.0,,,999.78,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.7,0.1,283.15,[1.0],2145e084-bc14-4458-b8bf-af5862e2ab82,10.1016/j.tca.2013.07.012,1.0,283.15,,Document_1,"(1.0,)",,,"(('water',), 283.15, '2145e084-bc14-4458-b8bf-af5862e2ab82')",,,,,101.0,,,999.7,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,999.09,0.1,288.15,[1.0],c2a8711b-7fa7-4d2f-ac5c-c5a8d102a3c5,10.1016/j.tca.2013.07.012,1.0,288.15,,Document_1,"(1.0,)",,,"(('water',), 288.15, 'c2a8711b-7fa7-4d2f-ac5c-c5a8d102a3c5')",,,,,101.0,,,999.09,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,998.2,0.1,293.15,[1.0],70abaabd-ebfd-4f3d-b732-0bb7f661d91c,10.1016/j.tca.2013.07.012,1.0,293.15,,Document_1,"(1.0,)",,,"(('water',), 293.15, '70abaabd-ebfd-4f3d-b732-0bb7f661d91c')",,,,,101.0,,,998.2,0.1,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,997.04,0.11,298.15,[1.0],2e417c3c-8d49-45f5-aacd-b1ec47bd1f69,10.1016/j.tca.2013.07.012,1.0,298.15,,Document_1,"(1.0,)",,,"(('water',), 298.15, '2e417c3c-8d49-45f5-aacd-b1ec47bd1f69')",,,,,101.0,,,997.04,0.11,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,994.03,0.11,308.15,[1.0],e5469fc1-898a-4841-b1fb-2ce927e36559,10.1016/j.tca.2013.07.012,1.0,308.15,,Document_1,"(1.0,)",,,"(('water',), 308.15, 'e5469fc1-898a-4841-b1fb-2ce927e36559')",,,,,101.0,,,994.03,0.11,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,988.03,0.11,323.15,[1.0],ea116e16-7242-4c7b-9a67-3a95a6d6213c,10.1016/j.tca.2013.07.012,1.0,323.15,,Document_1,"(1.0,)",,,"(('water',), 323.15, 'ea116e16-7242-4c7b-9a67-3a95a6d6213c')",,,,,101.0,,,988.03,0.11,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,983.19,0.11,333.15,[1.0],d482bd78-db5e-4e3e-807b-b45a08499138,10.1016/j.tca.2013.07.012,1.0,333.15,,Document_1,"(1.0,)",,,"(('water',), 333.15, 'd482bd78-db5e-4e3e-807b-b45a08499138')",,,,,101.0,,,983.19,0.11,,,1.0,,,,,,,,,,,,,,,,,
['water'],density,974.84,0.11,348.15,[1.0],c6363703-0eef-422d-95c3-540785b5614d,10.1016/j.tca.2013.07.012,1.0,348.15,,Document_1,"(1.0,)",,,"(('water',), 348.15, 'c6363703-0eef-422d-95c3-540785b5614d')",,,,,101.0,,,974.84,0.11,,,1.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,999.9,0.1,274.15,"[0.0, 1.0]",48ea4a9b-0888-4690-a865-7cf33d7c20d0,10.1016/j.tca.2013.07.012,1.0,274.15,,Document_1,"(0.0, 1.0)",,,"(('glycerol', 'water'), 274.15, '48ea4a9b-0888-4690-a865-7cf33d7c20d0')",,,,,101.0,,,999.9,0.1,,,0.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1002.52,0.1,274.15,"[0.00209, 0.99791]",e13d9e03-c8f7-4faa-bd91-355c84731b57,10.1016/j.tca.2013.07.012,0.99791,274.15,,Document_1,"(0.002, 0.998)",,,"(('glycerol', 'water'), 274.15, 'e13d9e03-c8f7-4faa-bd91-355c84731b57')",,,,,101.0,,,1002.52,0.1,,,0.002,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1005.4,0.1,274.15,"[0.00439, 0.99561]",8f0754e3-8ed1-4f26-a4bf-3291c0c39521,10.1016/j.tca.2013.07.012,0.99561,274.15,,Document_1,"(0.004, 0.996)",,,"(('glycerol', 'water'), 274.15, '8f0754e3-8ed1-4f26-a4bf-3291c0c39521')",,,,,101.0,,,1005.4,0.1,,,0.004,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1006.27,0.1,274.15,"[0.0051, 0.9949]",4699ad49-eae9-428e-9349-460edab12db1,10.1016/j.tca.2013.07.012,0.9949,274.15,,Document_1,"(0.005, 0.995)",,,"(('glycerol', 'water'), 274.15, '4699ad49-eae9-428e-9349-460edab12db1')",,,,,101.0,,,1006.27,0.1,,,0.005,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1008.08,0.11,274.15,"[0.00657, 0.99343]",a76521c9-d396-4016-abac-42611c322567,10.1016/j.tca.2013.07.012,0.99343,274.15,,Document_1,"(0.007, 0.993)",,,"(('glycerol', 'water'), 274.15, 'a76521c9-d396-4016-abac-42611c322567')",,,,,101.0,,,1008.08,0.11,,,0.007,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1013.09,0.11,274.15,"[0.01072, 0.98928]",9b1ba658-9495-43ef-9d67-8c973ba87d37,10.1016/j.tca.2013.07.012,0.98928,274.15,,Document_1,"(0.011, 0.989)",,,"(('glycerol', 'water'), 274.15, '9b1ba658-9495-43ef-9d67-8c973ba87d37')",,,,,101.0,,,1013.09,0.11,,,0.011,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1019.67,0.11,274.15,"[0.01633, 0.98367]",ecf0dedd-69e2-412c-9dad-dbe2e28e117b,10.1016/j.tca.2013.07.012,0.98367,274.15,,Document_1,"(0.016, 0.984)",,,"(('glycerol', 'water'), 274.15, 'ecf0dedd-69e2-412c-9dad-dbe2e28e117b')",,,,,101.0,,,1019.67,0.11,,,0.016,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,999.94,0.1,275.15,"[0.0, 1.0]",9d506bde-9d77-4006-8250-58a21e55b2a7,10.1016/j.tca.2013.07.012,1.0,275.15,,Document_1,"(0.0, 1.0)",,,"(('glycerol', 'water'), 275.15, '9d506bde-9d77-4006-8250-58a21e55b2a7')",,,,,101.0,,,999.94,0.1,,,0.0,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1002.55,0.1,275.15,"[0.00209, 0.99791]",ec4458c1-cee8-4d81-af30-309238554246,10.1016/j.tca.2013.07.012,0.99791,275.15,,Document_1,"(0.002, 0.998)",,,"(('glycerol', 'water'), 275.15, 'ec4458c1-cee8-4d81-af30-309238554246')",,,,,101.0,,,1002.55,0.1,,,0.002,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1005.42,0.1,275.15,"[0.00439, 0.99561]",8ce65db1-15dd-4a86-91d7-6a4492bbdd7a,10.1016/j.tca.2013.07.012,0.99561,275.15,,Document_1,"(0.004, 0.996)",,,"(('glycerol', 'water'), 275.15, '8ce65db1-15dd-4a86-91d7-6a4492bbdd7a')",,,,,101.0,,,1005.42,0.1,,,0.004,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1006.29,0.1,275.15,"[0.0051, 0.9949]",2acdbcba-1995-415e-985b-8e6a9f7cecfd,10.1016/j.tca.2013.07.012,0.9949,275.15,,Document_1,"(0.005, 0.995)",,,"(('glycerol', 'water'), 275.15, '2acdbcba-1995-415e-985b-8e6a9f7cecfd')",,,,,101.0,,,1006.29,0.1,,,0.005,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1008.09,0.12,275.15,"[0.00657, 0.99343]",fe5fd670-ef1b-499c-930f-df17f6d74504,10.1016/j.tca.2013.07.012,0.99343,275.15,,Document_1,"(0.007, 0.993)",,,"(('glycerol', 'water'), 275.15, 'fe5fd670-ef1b-499c-930f-df17f6d74504')",,,,,101.0,,,1008.09,0.12,,,0.007,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1013.08,0.11,275.15,"[0.01072, 0.98928]",55dcc87f-0a49-4ff6-b1af-16e5d932d937,10.1016/j.tca.2013.07.012,0.98928,275.15,,Document_1,"(0.011, 0.989)",,,"(('glycerol', 'water'), 275.15, '55dcc87f-0a49-4ff6-b1af-16e5d932d937')",,,,,101.0,,,1013.08,0.11,,,0.011,,,,,,,,,,,,,,,,,
"['glycerol', 'water']",density,1019.63,0.11,275.15,"[0.01633, 0.98367]",87daeff5-0dfd-41e4-8aec-b1538f197796,10.1016/j.tca.2013.07.012,0.98367,275.15,,Document_1,"(0.016, 0.984)",,,"(('glycerol', 'water'), 275.15, '87daeff5-0dfd-41e4-8aec-b1538f197796')",,,,,101.0,,,1019.63,0.11,,,0.016,,,,,,,,,,,,,,,,,
