fluid_compounds,property_type,property_value,uncertainty,temperature,mole_fractions,measurement_id,source_doi,Mole fraction,Temperature,Solvent: Amount ratio of component to other component of binary solvent,doc_label,mole_fractions_rounded,mole_fraction_Choline Chloride,mole_fraction_Glycerol,composition_temp_id,density_value,density_uncertainty,thermalConductivity_value,thermalConductivity_uncertainty,viscosity_value,viscosity_uncertainty,mole_fraction_water,color,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0608033,0.0003040165,323.15,"[0.297333333333, 0.594666666667, 0.108]",0694d6fa-1f8e-4a87-a949-d9de470e8cb2,10.1016/j.fluid.2014.01.028,0.108,323.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '0694d6fa-1f8e-4a87-a949-d9de470e8cb2')",,,,,0.0608033,0.0003040165,0.108,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.17286590000000002,0.0008643295,303.15,"[0.297333333333, 0.594666666667, 0.108]",1fdf33bc-8043-495d-ada0-5b5263c3201d,10.1016/j.fluid.2014.01.028,0.108,303.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '1fdf33bc-8043-495d-ada0-5b5263c3201d')",,,,,0.17286590000000002,0.0008643295,0.108,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1911,5e-05,293.15,"[0.297333333333, 0.594666666667, 0.108]",f351c31e-a1ad-4a28-ba1a-1124b83294eb,10.1016/j.fluid.2014.01.028,0.108,293.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'f351c31e-a1ad-4a28-ba1a-1124b83294eb')",1.1911,5e-05,,,,,0.108,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1853,5e-05,303.15,"[0.297333333333, 0.594666666667, 0.108]",92d65efc-c8c5-4ae2-80bf-2f893a5edd24,10.1016/j.fluid.2014.01.028,0.108,303.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '92d65efc-c8c5-4ae2-80bf-2f893a5edd24')",1.1853,5e-05,,,,,0.108,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.0393459,0.00019672950000000001,333.15,"[0.297333333333, 0.594666666667, 0.108]",e60a365e-81fa-443e-878f-8c2828123a9a,10.1016/j.fluid.2014.01.028,0.108,333.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'e60a365e-81fa-443e-878f-8c2828123a9a')",,,,,0.0393459,0.00019672950000000001,0.108,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.097607,0.000488035,313.15,"[0.297333333333, 0.594666666667, 0.108]",0c19fbe5-856c-4209-a65d-830a6fb1844a,10.1016/j.fluid.2014.01.028,0.108,313.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '0c19fbe5-856c-4209-a65d-830a6fb1844a')",,,,,0.097607,0.000488035,0.108,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1795,5e-05,313.15,"[0.297333333333, 0.594666666667, 0.108]",81aa14bb-ed86-4e99-8fe9-485fa5233ec9,10.1016/j.fluid.2014.01.028,0.108,313.15,2.0,Document_1,"(0.297, 0.595, 0.108)",0.297,0.595,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, '81aa14bb-ed86-4e99-8fe9-485fa5233ec9')",1.1795,5e-05,,,,,0.108,"(0.8836443049112893, 0.5240073524369634, 0.19569304285113343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.09275108400000001,0.022795002,320.15,"[0.3, 0.6, 0.1]",41f4e01c-0546-4f77-baad-87713ab2134c,10.1039/c9cp00036d,0.1,320.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 320.15, '41f4e01c-0546-4f77-baad-87713ab2134c')",,,,,0.09275108400000001,0.022795002,0.1,"(0.8578978803740233, 0.44058452715322166, 0.957819659566579)",measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.18829,5e-05,298.15,"[0.3, 0.6, 0.1]",65a83f1e-b49a-4a94-b66b-36d34f9678f2,10.1016/j.jtice.2012.01.007,0.1,298.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 298.15, '65a83f1e-b49a-4a94-b66b-36d34f9678f2')",1.18829,5e-05,,,,,0.1,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.17448,5e-05,323.15,"[0.3, 0.6, 0.1]",03f092d9-7a61-4363-9839-154c3092703c,10.1016/j.jtice.2012.01.007,0.1,323.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 323.15, '03f092d9-7a61-4363-9839-154c3092703c')",1.17448,5e-05,,,,,0.1,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.17169,5e-05,328.15,"[0.3, 0.6, 0.1]",3e306470-ff94-4036-bda3-806e0d32808e,10.1016/j.jtice.2012.01.007,0.1,328.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 328.15, '3e306470-ff94-4036-bda3-806e0d32808e')",1.17169,5e-05,,,,,0.1,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.18555,5e-05,303.15,"[0.3, 0.6, 0.1]",2d6ec5af-c847-48ad-88f7-961a2cd2ac74,10.1016/j.jtice.2012.01.007,0.1,303.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 303.15, '2d6ec5af-c847-48ad-88f7-961a2cd2ac74')",1.18555,5e-05,,,,,0.1,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.18279,5e-05,308.15,"[0.3, 0.6, 0.1]",92036d4c-7083-4015-bdad-6174dd433d00,10.1016/j.jtice.2012.01.007,0.1,308.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 308.15, '92036d4c-7083-4015-bdad-6174dd433d00')",1.18279,5e-05,,,,,0.1,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.18002,5e-05,313.15,"[0.3, 0.6, 0.1]",c11d5eb6-e34b-4e5a-8d5d-249a3309d534,10.1016/j.jtice.2012.01.007,0.1,313.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 313.15, 'c11d5eb6-e34b-4e5a-8d5d-249a3309d534')",1.18002,5e-05,,,,,0.1,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.17725,5e-05,318.15,"[0.3, 0.6, 0.1]",eabdae2d-f996-4d2d-9592-d3460875e2dc,10.1016/j.jtice.2012.01.007,0.1,318.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 318.15, 'eabdae2d-f996-4d2d-9592-d3460875e2dc')",1.17725,5e-05,,,,,0.1,,measured
"['Choline Chloride', 'Glycerol', 'Water']",density,1.1689,5e-05,333.15,"[0.3, 0.6, 0.1]",b8eddca4-c2f3-4494-a533-bb8e4421f034,10.1016/j.jtice.2012.01.007,0.1,333.15,2.0,Document_1,"(0.3, 0.6, 0.1)",0.3,0.6,"(('Choline Chloride', 'Glycerol', 'Water'), 333.15, 'b8eddca4-c2f3-4494-a533-bb8e4421f034')",1.1689,5e-05,,,,,0.1,,measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.314245,0.00314245,293.15,"[0.31694769, 0.63389538, 0.04915693]",445d92d2-ba4e-4033-8783-87ac736a4379,10.1039/C5CP01493J,0.04915693,293.15,2.0,Document_1,"(0.317, 0.634, 0.049)",0.317,0.634,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, '445d92d2-ba4e-4033-8783-87ac736a4379')",,,,,0.314245,0.00314245,0.04915693,"(0.22537170008202412, 0.6531400148480775, 0.841007805313343)",measured
"['Choline Chloride', 'Glycerol', 'Water']",viscosity,0.330824,0.00330824,293.15,"[0.325047792667, 0.650095585333, 0.024856622]",a06e6842-deb5-4dfa-86f9-708901288c46,10.1039/C5CP01493J,0.024856622,293.15,2.0,Document_1,"(0.325, 0.65, 0.025)",0.325,0.65,"(('Choline Chloride', 'Glycerol', 'Water'), 293.15, 'a06e6842-deb5-4dfa-86f9-708901288c46')",,,,,0.330824,0.00330824,0.024856622,"(0.22537170008202412, 0.6531400148480775, 0.841007805313343)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.109618,,313.044,"[0.333333333333, 0.666666666667]",0e78eab1-f8cf-4340-89b2-678eaacaf788,NO,0.666666666667,313.044,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 313.044, '0e78eab1-f8cf-4340-89b2-678eaacaf788')",,,,,0.109618,,0.0,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.145444,,307.986,"[0.333333333333, 0.666666666667]",98a96550-6d02-423f-ba5a-136c8340cfcc,NO,0.666666666667,307.986,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 307.986, '98a96550-6d02-423f-ba5a-136c8340cfcc')",,,,,0.145444,,0.0,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.082,0.00164,318.0,"[0.333333333333, 0.666666666667]",c69ef0f0-08e9-433f-b745-818f21d3ff2d,10.1039/C1CP22554E,0.666666666667,318.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 318.0, 'c69ef0f0-08e9-433f-b745-818f21d3ff2d')",,,,,0.082,0.00164,0.0,"(0.21420912437215422, 0.6714963557258681, 0.6986206664203177)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.104,0.0020800000000000003,313.0,"[0.333333333333, 0.666666666667]",ded80b09-9900-4e27-a803-f5497a5ba742,10.1039/C1CP22554E,0.666666666667,313.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 313.0, 'ded80b09-9900-4e27-a803-f5497a5ba742')",,,,,0.104,0.0020800000000000003,0.0,"(0.21420912437215422, 0.6714963557258681, 0.6986206664203177)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.14,0.0028,308.0,"[0.333333333333, 0.666666666667]",df213038-f6a3-4737-931b-2fcdff75df07,10.1039/C1CP22554E,0.666666666667,308.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 308.0, 'df213038-f6a3-4737-931b-2fcdff75df07')",,,,,0.14,0.0028,0.0,"(0.21420912437215422, 0.6714963557258681, 0.6986206664203177)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.188,0.00376,303.0,"[0.333333333333, 0.666666666667]",c15340cb-c2a0-44ec-ba2f-e53b60648c50,10.1039/C1CP22554E,0.666666666667,303.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 303.0, 'c15340cb-c2a0-44ec-ba2f-e53b60648c50')",,,,,0.188,0.00376,0.0,"(0.21420912437215422, 0.6714963557258681, 0.6986206664203177)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.259,0.00518,298.0,"[0.333333333333, 0.666666666667]",91a10b0a-08c8-4419-9bee-907f65bb3bd8,10.1039/C1CP22554E,0.666666666667,298.0,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 298.0, '91a10b0a-08c8-4419-9bee-907f65bb3bd8')",,,,,0.259,0.00518,0.0,"(0.21420912437215422, 0.6714963557258681, 0.6986206664203177)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.121029,0.0012102900000000002,317.804,"[0.333333333333, 0.666666666667]",60b36de6-11fb-4147-bda7-88d2a59adfaf,10.1016/j.molliq.2015.11.032,0.666666666667,317.804,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 317.804, '60b36de6-11fb-4147-bda7-88d2a59adfaf')",,,,,0.121029,0.0012102900000000002,0.0,"(0.5432776721247529, 0.6540981095185215, 0.19324494273892204)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.15527000000000002,0.0015527,312.866,"[0.333333333333, 0.666666666667]",229db3f7-d8f4-4801-a595-6ec12658b1fb,10.1016/j.molliq.2015.11.032,0.666666666667,312.866,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 312.866, '229db3f7-d8f4-4801-a595-6ec12658b1fb')",,,,,0.15527000000000002,0.0015527,0.0,"(0.5432776721247529, 0.6540981095185215, 0.19324494273892204)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.189501,0.0018950100000000001,307.855,"[0.333333333333, 0.666666666667]",fe3f6aec-17b9-4190-a25c-5a987f47f910,10.1016/j.molliq.2015.11.032,0.666666666667,307.855,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 307.855, 'fe3f6aec-17b9-4190-a25c-5a987f47f910')",,,,,0.189501,0.0018950100000000001,0.0,"(0.5432776721247529, 0.6540981095185215, 0.19324494273892204)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.4526,0.009052,293.15,"[0.333333333333, 0.666666666667]",46d6bfba-9a3a-45f7-90e4-608ad8662f62,10.1016/j.jct.2018.07.031,0.666666666667,293.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 293.15, '46d6bfba-9a3a-45f7-90e4-608ad8662f62')",,,,,0.4526,0.009052,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,2320.0,11.6,313.15,"[0.333333333333, 0.666666666667]",8154f83e-ff4a-4d88-9fb1-09e350700c42,10.1039/c0gc00395f,0.666666666667,313.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 313.15, '8154f83e-ff4a-4d88-9fb1-09e350700c42')",,,2320.0,11.6,,,0.0,"(0.5596943802099308, 0.5764402169887779, 0.9583930713150347)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,1947.0,9.735,308.15,"[0.333333333333, 0.666666666667]",e6a9c54b-21bf-421c-b2be-4058f4e62824,10.1039/c0gc00395f,0.666666666667,308.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 308.15, 'e6a9c54b-21bf-421c-b2be-4058f4e62824')",,,1947.0,9.735,,,0.0,"(0.5596943802099308, 0.5764402169887779, 0.9583930713150347)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,1636.0,8.18,303.15,"[0.333333333333, 0.666666666667]",826e5bb6-9311-4c21-ae03-92ad874fe47a,10.1039/c0gc00395f,0.666666666667,303.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 303.15, '826e5bb6-9311-4c21-ae03-92ad874fe47a')",,,1636.0,8.18,,,0.0,"(0.5596943802099308, 0.5764402169887779, 0.9583930713150347)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,1298.0,6.49,298.15,"[0.333333333333, 0.666666666667]",51cc0724-da82-44f6-b18c-aec038bb8f20,10.1039/c0gc00395f,0.666666666667,298.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 298.15, '51cc0724-da82-44f6-b18c-aec038bb8f20')",,,1298.0,6.49,,,0.0,"(0.5596943802099308, 0.5764402169887779, 0.9583930713150347)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,1047.0,5.235,293.15,"[0.333333333333, 0.666666666667]",3cb347bd-1043-49e0-8c78-2770b627a4e6,10.1039/c0gc00395f,0.666666666667,293.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 293.15, '3cb347bd-1043-49e0-8c78-2770b627a4e6')",,,1047.0,5.235,,,0.0,"(0.5596943802099308, 0.5764402169887779, 0.9583930713150347)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,3991.0,3.0,318.15,"[0.333333333333, 0.666666666667]",deb7716f-44e7-459c-88a1-87618e641a73,10.1016/j.fluid.2013.07.012,0.666666666667,318.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 318.15, 'deb7716f-44e7-459c-88a1-87618e641a73')",,,3991.0,3.0,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,3004.0,3.0,313.15,"[0.333333333333, 0.666666666667]",6b802187-1b84-4ee6-8e3b-dd68a4d0ae16,10.1016/j.fluid.2013.07.012,0.666666666667,313.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 313.15, '6b802187-1b84-4ee6-8e3b-dd68a4d0ae16')",,,3004.0,3.0,,,0.0,,measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,2710.0,13.55,318.15,"[0.333333333333, 0.666666666667]",0af6b11d-4294-495b-bbe2-9f9b4b1f35ae,10.1039/c0gc00395f,0.666666666667,318.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 318.15, '0af6b11d-4294-495b-bbe2-9f9b4b1f35ae')",,,2710.0,13.55,,,0.0,"(0.5596943802099308, 0.5764402169887779, 0.9583930713150347)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.06946,0.0013892,325.65,"[0.333333333333, 0.666666666667]",c541c23e-95e1-4793-b975-585153c85bf3,10.1016/j.jct.2018.07.031,0.666666666667,325.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 325.65, 'c541c23e-95e1-4793-b975-585153c85bf3')",,,,,0.06946,0.0013892,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.07839,0.0015678,323.15,"[0.333333333333, 0.666666666667]",3117c2b9-b289-419d-b98d-3da89b4abf0d,10.1016/j.jct.2018.07.031,0.666666666667,323.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 323.15, '3117c2b9-b289-419d-b98d-3da89b4abf0d')",,,,,0.07839,0.0015678,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.08843000000000001,0.0017686,320.65,"[0.333333333333, 0.666666666667]",2972579f-7812-4fab-82bb-89399ce57318,10.1016/j.jct.2018.07.031,0.666666666667,320.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 320.65, '2972579f-7812-4fab-82bb-89399ce57318')",,,,,0.08843000000000001,0.0017686,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.1,0.002,318.15,"[0.333333333333, 0.666666666667]",22dd95ad-e799-4503-a748-fc92a542697a,10.1016/j.jct.2018.07.031,0.666666666667,318.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 318.15, '22dd95ad-e799-4503-a748-fc92a542697a')",,,,,0.1,0.002,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.1138,0.002276,315.65,"[0.333333333333, 0.666666666667]",4e0bec1d-f320-413b-882e-f35e30ba1085,10.1016/j.jct.2018.07.031,0.666666666667,315.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 315.65, '4e0bec1d-f320-413b-882e-f35e30ba1085')",,,,,0.1138,0.002276,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.13,0.0026,313.15,"[0.333333333333, 0.666666666667]",1bae314b-22df-4d32-906e-c6e35998e84c,10.1016/j.jct.2018.07.031,0.666666666667,313.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 313.15, '1bae314b-22df-4d32-906e-c6e35998e84c')",,,,,0.13,0.0026,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.149,0.00298,310.65,"[0.333333333333, 0.666666666667]",f3be8dda-8df9-4c72-b747-f1e693983a25,10.1016/j.jct.2018.07.031,0.666666666667,310.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 310.65, 'f3be8dda-8df9-4c72-b747-f1e693983a25')",,,,,0.149,0.00298,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.1716,0.003432,308.15,"[0.333333333333, 0.666666666667]",43a59aac-d2d8-422e-a5d2-573abb27c76f,10.1016/j.jct.2018.07.031,0.666666666667,308.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 308.15, '43a59aac-d2d8-422e-a5d2-573abb27c76f')",,,,,0.1716,0.003432,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.196157,,303.027,"[0.333333333333, 0.666666666667]",2bbaa36e-d2b8-49e2-baab-54adb1b25af0,NO,0.666666666667,303.027,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 303.027, '2bbaa36e-d2b8-49e2-baab-54adb1b25af0')",,,,,0.196157,,0.0,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.066255,,323.065,"[0.333333333333, 0.666666666667]",1d15173e-c2c1-43d5-b1e1-5a74464392e9,NO,0.666666666667,323.065,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 323.065, '1d15173e-c2c1-43d5-b1e1-5a74464392e9')",,,,,0.066255,,0.0,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.37947000000000003,,293.017,"[0.333333333333, 0.666666666667]",d9f1aa0f-b7a1-419a-ae9d-c2cd103b2548,NO,0.666666666667,293.017,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 293.017, 'd9f1aa0f-b7a1-419a-ae9d-c2cd103b2548')",,,,,0.37947000000000003,,0.0,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.05005,0.001001,333.15,"[0.333333333333, 0.666666666667]",8705ced1-c06c-4cb1-ba28-20927eddf7f9,10.1016/j.jct.2018.07.031,0.666666666667,333.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 333.15, '8705ced1-c06c-4cb1-ba28-20927eddf7f9')",,,,,0.05005,0.001001,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.055630000000000006,0.0011126,330.65,"[0.333333333333, 0.666666666667]",13700e72-d0e4-47d8-93af-3e5176fad9fe,10.1016/j.jct.2018.07.031,0.666666666667,330.65,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 330.65, '13700e72-d0e4-47d8-93af-3e5176fad9fe')",,,,,0.055630000000000006,0.0011126,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.062060000000000004,0.0012412,328.15,"[0.333333333333, 0.666666666667]",eb7f056b-97b4-4442-ba9c-f68ae5514772,10.1016/j.jct.2018.07.031,0.666666666667,328.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 328.15, 'eb7f056b-97b4-4442-ba9c-f68ae5514772')",,,,,0.062060000000000004,0.0012412,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.253648,0.0025364800000000002,302.771,"[0.333333333333, 0.666666666667]",c4ac4dbf-d819-42ce-b5eb-fdde6645c95f,10.1016/j.molliq.2015.11.032,0.666666666667,302.771,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 302.771, 'c4ac4dbf-d819-42ce-b5eb-fdde6645c95f')",,,,,0.253648,0.0025364800000000002,0.0,"(0.5432776721247529, 0.6540981095185215, 0.19324494273892204)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.337764,0.00337764,297.831,"[0.333333333333, 0.666666666667]",b6a90bbe-c3f9-455f-b262-bfbc8820bef3,10.1016/j.molliq.2015.11.032,0.666666666667,297.831,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 297.831, 'b6a90bbe-c3f9-455f-b262-bfbc8820bef3')",,,,,0.337764,0.00337764,0.0,"(0.5432776721247529, 0.6540981095185215, 0.19324494273892204)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.043736,,333.087,"[0.333333333333, 0.666666666667]",2d91d4b9-2982-4a18-9cdd-4b1bdc67059a,NO,0.666666666667,333.087,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 333.087, '2d91d4b9-2982-4a18-9cdd-4b1bdc67059a')",,,,,0.043736,,0.0,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol']",viscosity,0.27217899999999995,,298.069,"[0.333333333333, 0.666666666667]",ec0f8b72-d8ff-441b-9a0d-ce61a87af787,NO,0.666666666667,298.069,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 298.069, 'ec0f8b72-d8ff-441b-9a0d-ce61a87af787')",,,,,0.27217899999999995,,0.0,"(0.9628653850704804, 0.4025928454059796, 0.7779310354076443)",measured
"['Choline Chloride', 'Glycerol']",thermalConductivity,2760.0,55.2,313.15,"[0.333333333333, 0.666666666667]",cd747d34-0c2b-4b3c-920b-81a89e197371,10.1016/j.jct.2018.07.031,0.666666666667,313.15,2.0,Document_1,"(0.333, 0.667)",0.333,0.667,"(('Choline Chloride', 'Glycerol'), 313.15, 'cd747d34-0c2b-4b3c-920b-81a89e197371')",,,2760.0,55.2,,,0.0,"(0.710130687316902, 0.6046852192663268, 0.19426060163712158)",measured
