Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI),"Density, g/cm^3"
3,,0,0,0,1,1,Gadolinium nitrate,urea,water,0.095065375,0.875,0.029934625,313.15,0.044520000000000004,10.1016/j.molliq.2022.119396,1.657
3,,0,0,0,1,1,Gadolinium nitrate,urea,water,0.095065375,0.875,0.029934625,323.15,0.0293,10.1016/j.molliq.2022.119396,1.647
3,,0,0,0,1,1,Gadolinium nitrate,urea,water,0.095065375,0.875,0.029934625,333.15,0.02072,10.1016/j.molliq.2022.119396,1.639
3,,0,0,0,1,1,Gadolinium nitrate,urea,water,0.095065375,0.875,0.029934625,343.15,0.01495,10.1016/j.molliq.2022.119396,1.63
3,,0,0,0,1,1,Gadolinium nitrate,urea,water,0.095065375,0.875,0.029934625,353.15,0.01131,10.1016/j.molliq.2022.119396,1.62
3,,0,0,0,1,1,Gadolinium nitrate,urea,water,0.095065375,0.875,0.029934625,363.15,0.0088,10.1016/j.molliq.2022.119396,1.608
3,,0,0,1,0,1,CHOLINE CHLORIDE,citric acid,water,0.5,0.457,0.043,303.15,45.008,10.1021/acssuschemeng.5b00619,1.3313
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.333,0.604,0.063,318.15,0.16,10.1021/acssuschemeng.8b05072,1.22805
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.333,0.604,0.063,323.15,0.09,10.1021/acssuschemeng.8b05072,1.2182
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.333,0.604,0.063,328.15,0.066,10.1021/acssuschemeng.8b05072,1.21173
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.333,0.604,0.063,333.15,0.052,10.1021/acssuschemeng.8b05072,1.20826
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,308.13,0.309,10.1021/acssuschemeng.8b05072,1.20419
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,313.13,0.229,10.1021/acssuschemeng.8b05072,1.2012
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,318.13,0.17,10.1021/acssuschemeng.8b05072,1.19817
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,323.13,0.129,10.1021/acssuschemeng.8b05072,1.19513
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,328.13,0.099,10.1021/acssuschemeng.8b05072,1.19208
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,333.13,0.077,10.1021/acssuschemeng.8b05072,1.189
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.667,0.301,0.032,318.15,0.284,10.1021/acssuschemeng.8b05072,1.172
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.667,0.301,0.032,323.15,0.21,10.1021/acssuschemeng.8b05072,1.1692
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.667,0.301,0.032,328.15,0.158,10.1021/acssuschemeng.8b05072,1.1663
3,,0,0,1,0,1,CHOLINE CHLORIDE,P-TOLUENESULFONIC ACID,water,0.667,0.301,0.032,333.15,0.121,10.1021/acssuschemeng.8b05072,1.1634
3,,0,0,1,0,1,Tetrabutylammonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,308.13,2.166,10.1021/acssuschemeng.8b05072,1.0499
3,,0,0,1,0,1,Tetrabutylammonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,313.13,1.25,10.1021/acssuschemeng.8b05072,1.0467
3,,0,0,1,0,1,Tetrabutylammonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,318.13,0.79,10.1021/acssuschemeng.8b05072,1.0435
3,,0,0,1,0,1,Tetrabutylammonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,323.13,0.499,10.1021/acssuschemeng.8b05072,1.0402
3,,0,0,1,0,1,Tetrabutylammonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,328.13,0.334,10.1021/acssuschemeng.8b05072,1.037
3,,0,0,1,0,1,Tetrabutylammonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,333.13,0.229,10.1021/acssuschemeng.8b05072,1.0337
3,,0,0,1,0,1,Tetrabutylphosphonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,308.13,0.434,10.1021/acssuschemeng.8b05072,1.0572
3,,0,0,1,0,1,Tetrabutylphosphonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,313.13,0.297,10.1021/acssuschemeng.8b05072,1.0539
3,,0,0,1,0,1,Tetrabutylphosphonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,318.13,0.205,10.1021/acssuschemeng.8b05072,1.0507
3,,0,0,1,0,1,Tetrabutylphosphonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,323.13,0.148,10.1021/acssuschemeng.8b05072,1.0474
3,,0,0,1,0,1,Tetrabutylphosphonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,328.13,0.109,10.1021/acssuschemeng.8b05072,1.0441
3,,0,0,1,0,1,Tetrabutylphosphonium chloride,P-TOLUENESULFONIC ACID,water,0.5,0.453,0.047,333.13,0.08,10.1021/acssuschemeng.8b05072,1.0407
3,,0,0,0,1,1,Cerium nitrate,urea,water,0.167,0.778,0.055,298.0,0.168,10.1021/acssuschemeng.8b05548,1.789
3,,0,0,0,1,1,"Neodymium nitrate, Nd(NO3)3",urea,water,0.167,0.778,0.053,298.0,0.168,10.1021/acssuschemeng.8b05548,1.801
3,,0,0,1,0,1,CHOLINE CHLORIDE,imidazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,293.2,0.0365,10.1021/acssuschemeng.9b02845,1.1161
3,,0,0,1,0,1,CHOLINE CHLORIDE,imidazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,303.2,0.023100000000000002,10.1021/acssuschemeng.9b02845,1.1095
3,,0,0,1,0,1,CHOLINE CHLORIDE,imidazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,313.2,0.0154,10.1021/acssuschemeng.9b02845,1.103
3,,0,0,1,0,1,CHOLINE CHLORIDE,imidazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,323.2,0.0108,10.1021/acssuschemeng.9b02845,1.0964
3,,0,0,1,0,1,CHOLINE CHLORIDE,imidazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,333.2,0.008,10.1021/acssuschemeng.9b02845,1.0896
3,,0,0,1,0,1,CHOLINE CHLORIDE,imidazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,343.2,0.0062,10.1021/acssuschemeng.9b02845,1.0831
3,,0,0,1,0,1,CHOLINE CHLORIDE,imidazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,353.2,0.005,10.1021/acssuschemeng.9b02845,1.0765
3,,0,0,1,0,1,CHOLINE CHLORIDE,1H-Tetrazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,293.2,0.04,10.1021/acssuschemeng.9b02845,1.1703
3,,0,0,1,0,1,CHOLINE CHLORIDE,1H-Tetrazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,303.2,0.019600000000000003,10.1021/acssuschemeng.9b02845,1.1635
3,,0,0,1,0,1,CHOLINE CHLORIDE,1H-Tetrazole,ETHYLENE GLYCOL,0.125,0.291666667,0.583333333,313.2,0.0114,10.1021/acssuschemeng.9b02845,1.1567
